order_id,cust_id,gender,age,date,status,channel,sku,category,size,quantity,currency,amount,ship_city,ship_pin_code,ship_country,b2b,month,year,revenue_bucket,cust_type
408-5204312-2869913,5204312,WOMEN,26,2022-12-05,DELIVERED,FLIPKART,SET345-KR-NP-XL,SET,XL,1,INR,603,Ghaziabad,201012,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-8889612-3197901,8889612,WOMEN,48,2022-12-05,RETURNED,NALLI,JNE3797-KR-XL,WESTERN DRESS,XL,1,INR,735,CUTTACK,753004,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-3290624-6325947,3290624,WOMEN,30,2022-12-05,RETURNED,AMAZON,J0199-SET-XXXL,SET,3XL,1,INR,491,KOTA,324009,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-2677427-8617949,2677427,WOMEN,43,2022-12-05,DELIVERED,FLIPKART,J0339-DR-XL,WESTERN DRESS,XL,1,INR,1091,Srinagar,190001,IN,0,DECEMBER,2022,HIGH,CUSTOMER
408-6306587-6141136,6306587,WOMEN,33,2022-12-05,DELIVERED,FLIPKART,SET265-KR-NP-XXL,SET,XXL,1,INR,888,BENGALURU,560049,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-5224429-1546721,5224429,WOMEN,27,2022-12-05,DELIVERED,FLIPKART,JNE3291-KR-XXXL,KURTA,3XL,1,INR,471,GUWAHATI,781037,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-8310272-5133926,8310272,WOMEN,29,2022-12-05,DELIVERED,NALLI,JNE3373-KR-XS,KURTA,XS,1,INR,376,COIMBATORE,641017,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-9601351-9813931,9601351,WOMEN,24,2022-12-05,DELIVERED,MYNTRA,JNE3567-KR-XL,KURTA,XL,1,INR,399,ALLAHABAD,211002,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-2863418-3669905,2863418,WOMEN,27,2022-12-05,RETURNED,FLIPKART,JNE3797-KR-XL,WESTERN DRESS,XL,1,INR,735,NAVI MUMBAI,400706,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-0072606-4661126,72606,WOMEN,41,2022-12-05,DELIVERED,OTHERS,J0124-TP-M,TOP,M,1,INR,553,NOIDA,201301,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-9316120-4322705,9316120,MEN,54,2022-12-05,DELIVERED,FLIPKART,SET398-KR-PP-XXXL,SET,3XL,1,INR,1186,NEYVELI,607801,IN,0,DECEMBER,2022,HIGH,CUSTOMER
407-8270960-0339513,8270960,WOMEN,38,2022-12-05,DELIVERED,AMAZON,J0008-SKD-S,SET,S,1,INR,1075,NEW DELHI,110044,IN,0,DECEMBER,2022,HIGH,CUSTOMER
403-1532691-9561114,1532691,MEN,48,2022-12-05,RETURNED,FLIPKART,J0001-DR-XL,ETHNIC DRESS,XL,1,INR,690,CHENNAI,603210,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-1321850-0220305,1321850,WOMEN,42,2022-12-05,DELIVERED,FLIPKART,JNE3440-KR-N-XS,KURTA,XS,1,INR,379,MUMBAI,400064,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-4716863-0201101,4716863,WOMEN,37,2022-12-05,RETURNED,FLIPKART,JNE3797-KR-XL,WESTERN DRESS,XL,1,INR,735,MAHRAJGANJ MAHRAJGANJ DISTRICT,273303,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-9121225-2035509,9121225,WOMEN,46,2022-12-05,DELIVERED,AMAZON,JNE3776-KR-M,KURTA,M,1,INR,301,DARJEELING,734101,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-6084678-5032333,6084678,MEN,34,2022-12-05,DELIVERED,FLIPKART,SET393-KR-NP-S,SET,S,1,INR,1186,HYDERABAD,500001,IN,0,DECEMBER,2022,HIGH,CUSTOMER
404-2098843-0919525,2098843,WOMEN,68,2022-12-05,DELIVERED,AMAZON,JNE3476-KR-XXL,KURTA,XXL,1,INR,399,KALYAN,400612,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-7844036-1725918,7844036,WOMEN,43,2022-12-05,RETURNED,MYNTRA,J0341-DR-XS,WESTERN DRESS,XS,1,INR,744,Bengaluru,560097,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-7647927-1706704,7647927,WOMEN,26,2022-12-05,RETURNED,AMAZON,J0341-DR-XS,WESTERN DRESS,XS,1,INR,832,HYDERABAD,500081,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-2215888-3145146,2215888,MEN,49,2022-12-05,DELIVERED,FLIPKART,SET183-KR-DH-M,SET,M,1,INR,759,ALLAHABAD,211004,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-7169909-0417962,7169909,WOMEN,42,2022-12-05,RETURNED,AMAZON,J0157-DR-M,WESTERN DRESS,M,1,INR,625,THIRUVANANTHAPURAM,695001,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-9717860-1933169,9717860,WOMEN,41,2022-12-05,DELIVERED,FLIPKART,JNE3801-KR-XXL,KURTA,XXL,1,INR,725,MUMBAI,400052,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-2613130-5337164,2613130,WOMEN,31,2022-12-05,DELIVERED,MEESHO,JNE3735-KR-XXL,KURTA,XXL,1,INR,399,CHENNAI,600053,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-1655863-8637106,1655863,MEN,43,2022-12-05,DELIVERED,AMAZON,SET250-KR-SHA-S,SET,S,1,INR,648,Visakhapatnam,530017,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-1209762-8995522,1209762,WOMEN,57,2022-12-05,DELIVERED,MYNTRA,J0134-SET-XL,SET,XL,1,INR,699,TIRUPATI,517501,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-2038602-3755523,2038602,WOMEN,26,2022-12-05,DELIVERED,MEESHO,J0344-TP-XL,TOP,XL,1,INR,550,NEW DELHI,110018,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-6678870-4426700,6678870,WOMEN,76,2022-12-05,RETURNED,AMAZON,JNE3797-KR-L,WESTERN DRESS,L,1,INR,735,HYDERABAD,500049,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-5157218-7300327,5157218,WOMEN,18,2022-12-05,RETURNED,AMAZON,JNE3870-DR-M,WESTERN DRESS,M,1,INR,948,NEW DELHI,110075,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-2900283-9319502,2900283,MEN,43,2022-12-05,DELIVERED,AMAZON,J0013-SKD-XXXL,SET,3XL,1,INR,1099,CHANDIGARH,160047,IN,0,DECEMBER,2022,HIGH,CUSTOMER
407-7728547-2474701,7728547,WOMEN,44,2022-12-05,DELIVERED,AMAZON,JNE3697-KR-M,KURTA,M,1,INR,486,HYDERABAD,500045,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-4013598-6666739,4013598,WOMEN,26,2022-12-05,DELIVERED,MYNTRA,J0014-LCD-XS,SET,XS,1,INR,1549,NAGPUR,440015,IN,0,DECEMBER,2022,HIGH,CUSTOMER
404-2926435-2497916,2926435,WOMEN,76,2022-12-05,DELIVERED,AMAZON,SET328-KR-NP-L,SET,L,1,INR,627,Unnao,209801,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-9577567-4483525,9577567,MEN,21,2022-12-05,DELIVERED,AMAZON,SAR007,SAREE,Free,1,INR,1068,GAYA,823003,IN,0,DECEMBER,2022,HIGH,CUSTOMER
171-7136480-6516321,7136480,WOMEN,45,2022-12-05,DELIVERED,AMAZON,PJNE2100-KR-N-5XL,KURTA,5XL,1,INR,764,HYDERABAD,500089,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-3051183-0775512,3051183,MEN,22,2022-12-05,DELIVERED,AMAZON,SAR014,SAREE,Free,1,INR,969,Satna,485775,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-2876929-8438709,2876929,WOMEN,78,2022-12-05,DELIVERED,AMAZON,JNE3784-KR-XS,KURTA,XS,1,INR,487,BILASPUR,174002,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-0009040-6623571,9040,WOMEN,55,2022-12-05,DELIVERED,AMAZON,JNE3567-KR-M,KURTA,M,1,INR,399,PUNE,411007,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-1758181-0895501,1758181,WOMEN,72,2022-12-05,DELIVERED,AMAZON,J0341-DR-M,WESTERN DRESS,M,1,INR,842,HYDERABAD,500090,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-9534786-1850738,9534786,MEN,65,2022-12-05,DELIVERED,MYNTRA,SAR015,SAREE,Free,1,INR,1163,PORSA,476115,IN,0,DECEMBER,2022,HIGH,CUSTOMER
406-7332045-4531529,7332045,WOMEN,24,2022-12-05,DELIVERED,MYNTRA,J0353-KR-XL,KURTA,XL,1,INR,589,BAREILLY,243006,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-2317555-4819529,2317555,MEN,28,2022-12-05,DELIVERED,AMAZON,SAR024,SAREE,Free,1,INR,759,SAGAR,470002,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-1798644-2067513,1798644,WOMEN,49,2022-12-05,DELIVERED,AMAZON,SET145-KR-NP-L,SET,L,1,INR,764,NAVI MUMBAI,400705,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-8346310-6628349,8346310,WOMEN,25,2022-12-05,DELIVERED,OTHERS,JNE2014-KR-178-L,KURTA,L,1,INR,353,KOLKATA,700019,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-7596104-1465121,7596104,WOMEN,19,2022-12-05,DELIVERED,MYNTRA,SET252-KR-PP-M,SET,M,1,INR,759,Pune,411046,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-6605213-9273146,6605213,WOMEN,39,2022-12-05,DELIVERED,NALLI,J0306-DR-L,WESTERN DRESS,L,1,INR,690,VASAI west,401201,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-7329395-3683569,7329395,WOMEN,22,2022-12-05,RETURNED,AJIO,JNE3636-KR-XS,KURTA,XS,1,INR,459,Kolkata,700040,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-0875818-0878734,875818,WOMEN,75,2022-12-05,DELIVERED,MEESHO,JNE3781-KR-XXL,KURTA,XXL,1,INR,416,MUMBAI,400016,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-2161304-8353141,2161304,MEN,29,2022-12-05,DELIVERED,AJIO,SET334-KR-NP-L,SET,L,1,INR,666,SALEM,636302,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-7523180-2397117,7523180,MEN,21,2022-12-05,RETURNED,MYNTRA,J0212-DR-XL,ETHNIC DRESS,XL,1,INR,791,HYDERABAD,500091,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-2211725-2338728,2211725,MEN,20,2022-12-05,DELIVERED,AMAZON,J0034-SET-XL,SET,XL,1,INR,743,AGRA,282007,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-4404649-9326753,4404649,WOMEN,68,2022-12-05,REFUNDED,MYNTRA,J0346-SET-XL,SET,XL,1,INR,464,KOHIMA,797001,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-8373387-0222763,8373387,WOMEN,20,2022-12-05,RETURNED,AMAZON,JNE3798-KR-M,WESTERN DRESS,M,1,INR,724,Pune,411015,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-2038758-7857908,2038758,MEN,35,2022-12-05,DELIVERED,AMAZON,SET340-KR-NP-XS,SET,XS,1,INR,799,PATNA,801105,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-1538998-6161130,1538998,WOMEN,36,2022-12-05,DELIVERED,AMAZON,NW038-ST-SR-XXL,SET,XXL,1,INR,517,SHYAMDHAN,734427,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-8343045-1964349,8343045,WOMEN,24,2022-12-05,DELIVERED,MEESHO,JNE3405-KR-M,KURTA,M,1,INR,435,BARASAT,700124,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-3951561-9417120,3951561,WOMEN,47,2022-12-05,DELIVERED,MYNTRA,JNE3405-KR-L,KURTA,L,1,INR,399,BHONGIR,508116,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-1358846-6718749,1358846,WOMEN,54,2022-12-05,DELIVERED,MEESHO,SET398-KR-PP-XXL,SET,XXL,1,INR,1115,SITAPUR,261001,IN,0,DECEMBER,2022,HIGH,CUSTOMER
407-5565642-5101967,5565642,WOMEN,26,2022-12-05,RETURNED,NALLI,J0341-DR-XXL,WESTERN DRESS,XXL,1,INR,791,MUMBAI,400101,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-3032148-6253931,3032148,WOMEN,41,2022-12-05,DELIVERED,AMAZON,J0301-TP-XL,TOP,XL,1,INR,497,BENGALURU,560077,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-6566282-3118730,6566282,WOMEN,32,2022-12-05,DELIVERED,MYNTRA,SET345-KR-NP-XL,SET,XL,1,INR,657,IMPHAL,795004,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-6889628-8784336,6889628,WOMEN,30,2022-12-05,RETURNED,NALLI,J0295-DR-L,WESTERN DRESS,L,1,INR,817,BENGALURU,560066,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-7222430-4085166,7222430,WOMEN,20,2022-12-05,DELIVERED,MYNTRA,SET383-KR-NP-XXXL,SET,3XL,1,INR,631,MUMBAI,400012,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-0226072-3173964,226072,WOMEN,65,2022-12-05,CANCELLED,AMAZON,JNE1525-KR-UDF19BLACK-S,KURTA,S,1,INR,301,VAZHAKKALA,682037,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-9669743-7021917,9669743,MEN,32,2022-12-05,RETURNED,AMAZON,J0243-DR-XXL,ETHNIC DRESS,XXL,1,INR,999,BENGALURU,560037,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-1080994-9291501,1080994,WOMEN,63,2022-12-05,DELIVERED,MYNTRA,PJNE3373-KR-N-6XL,KURTA,6XL,1,INR,836,INDORE,452016,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-5666989-4979507,5666989,WOMEN,22,2022-12-05,RETURNED,MYNTRA,JNE3905-DR-L,WESTERN DRESS,L,1,INR,625,SOUTH GOA,403802,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-2100270-4581929,2100270,WOMEN,53,2022-12-05,DELIVERED,FLIPKART,J0003-SET-XXXL,SET,3XL,1,INR,696,HYDERABAD,500085,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-9142380-1953912,9142380,WOMEN,34,2022-12-05,DELIVERED,MYNTRA,JNE3579-KR-L,KURTA,L,1,INR,295,BHOPAL,462039,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-1512625-6711567,1512625,WOMEN,19,2022-12-05,DELIVERED,MYNTRA,JNE3797-KR-A-XL,WESTERN DRESS,XL,1,INR,725,BENGALURU,560013,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-0321064-0114758,321064,WOMEN,41,2022-12-05,DELIVERED,FLIPKART,JNE3797-KR-XL,WESTERN DRESS,XL,1,INR,715,BENGALURU,560037,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-2592959-1406729,2592959,WOMEN,44,2022-12-05,DELIVERED,FLIPKART,SET014-KR-PP-A-XXXL,SET,3XL,1,INR,819,LUDHIANA,141001,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-1785577-5677904,1785577,WOMEN,27,2022-12-05,DELIVERED,AMAZON,MEN5022-KR-XXL,KURTA,XXL,1,INR,533,LUCKNOW,226030,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-8709637-9862743,8709637,WOMEN,37,2022-12-05,RETURNED,MYNTRA,JNE3797-KR-S,WESTERN DRESS,S,1,INR,735,Bangalore,560068,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-6305092-6478731,6305092,WOMEN,60,2022-12-05,DELIVERED,MYNTRA,PJ0096-KR-N-6XL,KURTA,6XL,1,INR,688,KALYAN,421202,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-7213240-9361966,7213240,MEN,37,2022-12-05,DELIVERED,NALLI,J0006-SET-XL,ETHNIC DRESS,XL,1,INR,899,FARIDABAD,121008,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-6223058-6397162,6223058,WOMEN,76,2022-12-05,DELIVERED,MYNTRA,SET383-KR-NP-L,SET,L,1,INR,599,JAMMU,180013,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-6444646-5026726,6444646,MEN,44,2022-12-05,DELIVERED,MYNTRA,J0003-SET-S,SET,S,1,INR,664,TUNDLA KHAM,283204,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-5147662-0838719,5147662,WOMEN,38,2022-12-05,DELIVERED,FLIPKART,J0158-DR-XXL,WESTERN DRESS,XXL,1,INR,721,MUMBAI,400101,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-9275242-4227537,9275242,WOMEN,30,2022-12-05,DELIVERED,MYNTRA,JNE3799-KR-XL,KURTA,XL,1,INR,666,VARANASI,221002,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-8462207-8001108,8462207,MEN,43,2022-12-05,DELIVERED,AMAZON,JNE3797-KR-XS,WESTERN DRESS,XS,1,INR,771,JAIPUR,302012,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-4111717-4009151,4111717,WOMEN,38,2022-12-05,DELIVERED,FLIPKART,J0196-TP-M,TOP,M,1,INR,490,NEW DELHI,110070,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-8394184-2041130,8394184,MEN,70,2022-12-05,DELIVERED,AMAZON,SAR023,SAREE,Free,1,INR,899,Cuttack,753014,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-9585706-7137958,9585706,WOMEN,26,2022-12-05,DELIVERED,FLIPKART,MEN5004-KR-S,KURTA,S,1,INR,484,BHARUCH,392015,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-2318484-7456366,2318484,WOMEN,75,2022-12-05,DELIVERED,FLIPKART,NW012-TP-PJ-XXXL,SET,3XL,1,INR,521,Moodbidri,574226,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-9800881-2189943,9800881,WOMEN,71,2022-12-05,DELIVERED,AMAZON,SET324-KR-NP-S,SET,S,1,INR,635,JABALPUR,482002,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-5744265-1129902,5744265,MEN,44,2022-12-05,DELIVERED,AMAZON,SET267-KR-NP-XXL,SET,XXL,1,INR,852,HYDERABAD,500047,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-9196532-2004307,9196532,MEN,33,2022-12-05,DELIVERED,FLIPKART,JNE3797-KR-S,WESTERN DRESS,S,1,INR,725,CHENNAI,600073,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-4308777-7096341,4308777,MEN,72,2022-12-05,RETURNED,AMAZON,JNE3797-KR-XS,WESTERN DRESS,XS,1,INR,735,KOZHIKODE,673017,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-3396991-3212311,3396991,WOMEN,73,2022-12-05,DELIVERED,MYNTRA,JNE3405-KR-XXXL,KURTA,3XL,1,INR,399,AHMEDABAD,380009,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-4674363-2485104,4674363,WOMEN,32,2022-12-05,DELIVERED,MYNTRA,SET305-KR-DPT-L,SET,L,1,INR,967,FARIDABAD,121002,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-5707593-4511565,5707593,MEN,23,2022-12-05,DELIVERED,MYNTRA,SET364-KR-NP-XXL,SET,XXL,1,INR,1126,MANGALURU,575014,IN,0,DECEMBER,2022,HIGH,CUSTOMER
171-0971489-3403525,971489,WOMEN,48,2022-12-05,DELIVERED,FLIPKART,JNE3680-TU-XS,TOP,XS,1,INR,540,CHENNAI,600020,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-0309496-5589914,309496,WOMEN,30,2022-12-05,DELIVERED,MEESHO,JNE3679-TU-S,TOP,S,1,INR,425,CHENNAI,600059,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-5052582-9077904,5052582,MEN,29,2022-12-05,DELIVERED,FLIPKART,SAR020,SAREE,Free,1,INR,1399,INDORE,452001,IN,0,DECEMBER,2022,HIGH,CUSTOMER
403-5286821-4638739,5286821,WOMEN,46,2022-12-05,DELIVERED,NALLI,SET277-KR-NP-M,SET,M,1,INR,1268,TINSUKIA,786158,IN,0,DECEMBER,2022,HIGH,CUSTOMER
404-6424686-6109921,6424686,WOMEN,38,2022-12-05,DELIVERED,AMAZON,JNE3783-KR-XXL,KURTA,XXL,1,INR,517,BOKARO STEEL CITY,827013,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-9421936-5972344,9421936,MEN,49,2022-12-05,DELIVERED,FLIPKART,SAR001,SAREE,Free,1,INR,648,GHAZIABAD,201003,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-9103485-0721117,9103485,WOMEN,40,2022-12-05,DELIVERED,AMAZON,JNE3863-TU-XXL,TOP,XXL,1,INR,540,Virar west,401303,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-1959201-6582718,1959201,MEN,41,2022-12-05,DELIVERED,AMAZON,SET267-KR-NP-XXL,SET,XXL,1,INR,852,LUCKNOW,226010,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-6686674-0436322,6686674,MEN,41,2022-12-05,DELIVERED,AMAZON,JNE3861-DR-XL,WESTERN DRESS,XL,1,INR,754,KOCHI,682510,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-9902757-2414764,9902757,WOMEN,28,2022-12-05,DELIVERED,AMAZON,SET359-KR-NP-XXXL,SET,3XL,1,INR,872,GUWAHATI,781024,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-1983337-6263566,1983337,WOMEN,44,2022-12-05,DELIVERED,MYNTRA,SET239-KR-NP-XXL,SET,XXL,1,INR,648,CHENNAI,600125,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-4773859-3113936,4773859,WOMEN,20,2022-12-05,DELIVERED,FLIPKART,BL035-161GOLD,BLOUSE,Free,1,INR,377,HYDERABAD,500049,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-8899594-8040307,8899594,WOMEN,30,2022-12-05,DELIVERED,FLIPKART,JNE3697-KR-M,KURTA,M,1,INR,486,BHARATPUR,321001,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-5020608-1365108,5020608,MEN,63,2022-12-05,DELIVERED,FLIPKART,SET343-KR-NP-L,SET,L,1,INR,850,NEW DELHI,110045,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-7390533-8802726,7390533,WOMEN,48,2022-12-05,DELIVERED,AMAZON,JNE3474-KR-E-L,KURTA,L,1,INR,385,GHAZIABAD,201014,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-3430013-6526731,3430013,WOMEN,33,2022-12-05,DELIVERED,MYNTRA,SET331-KR-NP-M,SET,M,1,INR,589,BENGALURU,560016,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-0357411-1041929,357411,MEN,28,2022-12-05,DELIVERED,MEESHO,J0095-SET-XXXL,SET,3XL,1,INR,647,KOLKATA,700019,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-0158976-9435532,158976,WOMEN,35,2022-12-05,DELIVERED,AJIO,JNE3363-KR-1032-XXL,KURTA,XXL,1,INR,376,BENGALURU,560073,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-6339484-5388354,6339484,WOMEN,63,2022-12-05,DELIVERED,AMAZON,J0230-SKD-L,SET,L,1,INR,1163,GORAKHPUR,273158,IN,0,DECEMBER,2022,HIGH,CUSTOMER
405-7929814-3735517,7929814,WOMEN,29,2022-12-05,DELIVERED,AMAZON,JNE3515-KR-XXXL,KURTA,3XL,1,INR,453,CUTTACK,753012,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-3542694-7939522,3542694,MEN,47,2022-12-05,DELIVERED,OTHERS,SAR003,SAREE,Free,2,INR,736,Chennai,600083,IN,1,DECEMBER,2022,LOW,BUSINESS
171-2645108-1496369,2645108,MEN,39,2022-12-05,DELIVERED,MYNTRA,SAR025,SAREE,Free,1,INR,1133,AHMEDNAGAR,414003,IN,0,DECEMBER,2022,HIGH,CUSTOMER
403-3731502-7857925,3731502,WOMEN,20,2022-12-05,DELIVERED,MYNTRA,J0117-TP-XXL,TOP,XXL,1,INR,726,MUMBAI,400067,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-5502918-2197947,5502918,WOMEN,31,2022-12-05,DELIVERED,AJIO,J0203-TP-L,TOP,L,1,INR,574,CHANDIGARH,160036,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-3511019-0686701,3511019,MEN,23,2022-12-05,DELIVERED,MYNTRA,J0207-DR-S,WESTERN DRESS,S,1,INR,832,BENGALURU,560100,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-9406942-7689944,9406942,WOMEN,48,2022-12-05,DELIVERED,FLIPKART,J0118-TP-S,TOP,S,1,INR,529,DEHRADUN,248001,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-6561895-9163531,6561895,WOMEN,56,2022-12-05,DELIVERED,AJIO,JNE3463-KR-XXXL,KURTA,3XL,1,INR,568,Central Delhi,110006,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-2260710-2618722,2260710,WOMEN,67,2022-12-05,DELIVERED,FLIPKART,JNE3504-KR-XXXL,KURTA,3XL,1,INR,459,DHONE,518222,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-1021489-0861102,1021489,WOMEN,36,2022-12-05,DELIVERED,AMAZON,JNE3405-KR-L,KURTA,L,1,INR,399,chennai,600019,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-2712438-1922711,2712438,WOMEN,24,2022-12-05,RETURNED,AMAZON,JNE3440-KR-N-XS,KURTA,XS,1,INR,379,GHAZIABAD,201001,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-1433664-3885126,1433664,MEN,49,2022-12-05,DELIVERED,NALLI,J0376-SKD-XL,SET,XL,1,INR,999,LUCKNOW,226023,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-0346443-7013922,346443,WOMEN,29,2022-12-05,DELIVERED,FLIPKART,JNE1906-KR-031-M,KURTA,M,1,INR,349,NAVI MUMBAI,410206,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-8686579-1144333,8686579,WOMEN,29,2022-12-05,DELIVERED,FLIPKART,JNE2270-KR-487-A-XL,KURTA,XL,1,INR,518,MUMBAI,400042,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-3714882-6351514,3714882,WOMEN,28,2022-12-05,DELIVERED,AMAZON,J0376-SKD-XXL,SET,XXL,1,INR,969,KAPKOT,263642,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-4603992-3594767,4603992,WOMEN,23,2022-12-05,DELIVERED,FLIPKART,SET145-KR-NP-L,SET,L,1,INR,774,BENGALURU,560043,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-1812841-4921106,1812841,MEN,27,2022-12-05,DELIVERED,MYNTRA,J0007-SKD-XL,SET,XL,1,INR,1075,VARANASI,221007,IN,0,DECEMBER,2022,HIGH,CUSTOMER
403-1312927-3825955,1312927,WOMEN,22,2022-12-05,DELIVERED,MYNTRA,J0352-KR-XL,KURTA,XL,1,INR,669,ANAPARTHY,533342,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-5302387-9641120,5302387,WOMEN,39,2022-12-05,DELIVERED,NALLI,SET386-KR-NP-XXXL,SET,3XL,1,INR,599,New Delhi,110022,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-7144560-4772308,7144560,WOMEN,18,2022-12-05,DELIVERED,AMAZON,SET308-KR-PP-XL,SET,XL,1,INR,696,BENGALURU,560077,IN,0,DECEMBER,2022,LOW,CUSTOMER
